customer_id,trans_date,tran_amount,response
CS4684,2014-02-14,96,0
CS2224,2014-05-25,60,0
CS3188,2011-10-18,80,0
CS4162,2015-02-09,61,0
CS5228,2012-04-27,90,0
CS4592,2012-02-10,56,0
CS5109,2012-12-11,82,0
CS4105,2014-08-15,94,0
CS4350,2012-09-30,46,1
CS1460,2014-02-28,45,0
CS5165,2015-01-01,99,0
CS5220,2014-01-23,85,0
CS4719,2013-12-22,92,0
CS4697,2013-12-09,77,0
CS2406,2011-12-23,91,0
CS2968,2012-03-04,72,0
CS2086,2014-07-11,72,0
CS4904,2014-10-18,51,0
CS3412,2013-08-02,42,0
CS2043,2014-07-30,77,0
CS4048,2015-01-15,75,0
CS5898,2012-01-04,67,0
CS2798,2012-11-10,54,0
CS5850,2011-09-20,69,0
CS3515,2012-01-20,64,0
CS3397,2011-10-22,47,0
CS4346,2011-08-09,74,0
CS3270,2015-03-05,64,0
CS3100,2012-11-24,94,0
CS4748,2013-08-03,99,1
CS2625,2012-03-29,42,0
CS2157,2014-03-25,99,0
CS2503,2013-10-09,90,0
CS4269,2012-09-27,79,0
CS4080,2012-04-30,41,0
CS5826,2011-07-18,70,0
CS6035,2012-02-24,105,0
CS5588,2013-03-14,94,0
CS4051,2013-06-17,93,0
CS3836,2011-10-29,35,0
CS5125,2014-07-05,62,0
CS4494,2013-04-12,50,1
CS5072,2014-06-03,76,0
CS2192,2014-10-02,53,0
CS4274,2011-12-19,52,0
CS2580,2012-04-25,45,0
CS5837,2012-12-25,72,0
CS5709,2014-11-28,97,0
CS2755,2013-06-30,102,1
CS4880,2012-07-13,100,0
CS4023,2014-09-19,65,0
CS2615,2014-12-04,53,0
CS4886,2015-02-24,54,0
CS2300,2014-11-19,66,0
CS5173,2011-11-28,65,0
CS4129,2013-01-12,99,0
CS2813,2013-04-25,38,0
CS4390,2013-11-26,66,0
CS1513,2011-12-29,84,0
CS3046,2013-04-22,102,0
CS1703,2012-07-19,38,1
CS1119,2014-02-28,76,0
CS1417,2014-01-31,72,0
CS5928,2012-06-25,47,0
CS5030,2011-09-06,50,0
CS4773,2011-08-08,79,0
CS1706,2013-02-10,70,0
CS5556,2014-02-22,54,0
CS2395,2012-09-10,59,0
CS3039,2013-06-05,57,0
CS4490,2011-10-15,72,0
CS5658,2013-09-18,47,1
CS3773,2015-01-29,36,0
CS3949,2012-10-23,60,0
CS5488,2013-05-19,89,0
CS1465,2014-10-22,90,0
CS5860,2011-07-27,58,0
CS1348,2013-02-24,72,0
CS2137,2014-05-17,37,0
CS2166,2012-07-13,97,0
CS2371,2012-11-05,82,0
CS4139,2013-06-15,49,1
CS5797,2013-09-12,90,1
CS5586,2015-01-30,62,0
CS5716,2015-01-13,71,0
CS3163,2011-08-01,97,0
CS3344,2012-07-10,100,0
CS5798,2014-05-21,40,0
CS5242,2014-11-28,44,0
CS3618,2012-12-20,104,0
CS2213,2012-01-27,105,0
CS3515,2012-09-29,95,0
CS2813,2011-08-27,37,0
CS3104,2013-12-25,105,0
CS4289,2013-03-18,73,0
CS2740,2014-08-31,105,0
CS1453,2012-12-19,77,0
CS2352,2013-06-30,53,1
CS2429,2014-07-10,71,0
CS2003,2013-11-07,102,0
CS2947,2013-06-20,77,0
CS3444,2013-11-19,68,0
CS4379,2013-08-17,44,0
CS5506,2012-03-01,59,0
CS3548,2014-07-15,74,0
CS3526,2011-10-05,70,0
CS1730,2014-05-30,53,0
CS3718,2012-07-26,47,0
CS5901,2011-10-28,79,0
CS1814,2013-01-15,39,0
CS2001,2011-07-04,88,0
CS2342,2013-04-04,62,0
CS3416,2011-06-27,46,0
CS1177,2012-08-07,51,0
CS2130,2014-03-01,47,1
CS2019,2013-09-01,76,0
CS3171,2014-09-21,102,0
CS3989,2014-06-22,51,0
CS1535,2014-09-21,87,0
CS4520,2012-02-17,72,0
CS3821,2014-07-11,90,0
CS3481,2012-09-03,54,0
CS1771,2012-10-11,50,0
CS6005,2013-04-22,63,0
CS1749,2012-10-15,52,0
CS1661,2015-01-22,73,1
CS4277,2012-04-21,46,0
CS3728,2012-07-03,95,0
CS5691,2013-01-13,103,0
CS3494,2014-11-03,104,0
CS2011,2012-11-23,99,0
CS5448,2013-08-06,66,0
CS3992,2012-02-24,52,0
CS4720,2012-10-25,91,0
CS2131,2013-09-22,51,0
CS1347,2012-11-23,46,0
CS5731,2014-12-10,84,0
CS1550,2014-01-20,63,0
CS5940,2013-06-14,54,0
CS4977,2014-10-24,57,0
CS5748,2014-07-15,95,0
CS3272,2012-01-07,90,0
CS5967,2013-10-13,101,0
CS1140,2015-02-16,62,0
CS2482,2011-11-07,78,0
CS1563,2013-05-22,105,0
CS1865,2013-07-04,65,1
CS5166,2013-08-11,71,0
CS2739,2012-05-14,64,0
CS4381,2011-12-13,45,1
CS3411,2013-09-23,80,0
CS1479,2011-09-02,102,0
CS2185,2014-08-03,84,0
CS5271,2014-12-23,72,0
CS4120,2012-04-16,78,0
CS3550,2012-03-16,91,0
CS2291,2013-08-18,85,0
CS6034,2011-07-26,70,0
CS5622,2014-05-07,75,0
CS2529,2014-03-09,98,0
CS1911,2013-08-01,60,0
CS3657,2011-07-21,83,0
CS5000,2011-12-04,85,0
CS6065,2014-12-15,72,0
CS1994,2013-10-09,91,0
CS2657,2014-02-02,85,0
CS2906,2012-06-07,45,1
CS1832,2012-10-07,80,1
CS1404,2013-06-16,88,0
CS5283,2014-11-27,79,0
CS1874,2012-06-04,42,0
CS5495,2011-06-13,99,0
CS5822,2013-12-22,93,0
CS4444,2012-12-17,75,0
CS3394,2014-02-05,80,0
CS5541,2012-05-02,52,0
CS5669,2013-05-17,83,1
CS1179,2014-03-01,44,0
CS5394,2012-02-21,84,0
CS4359,2011-06-12,97,0
CS3118,2014-03-22,93,0
CS5523,2013-03-13,97,0
CS4931,2012-04-29,97,0
CS3681,2013-03-27,94,0
CS5007,2014-08-24,50,0
CS2347,2013-07-08,89,0
CS2914,2012-08-09,74,1
CS1309,2012-02-06,63,0
CS5620,2011-10-28,81,1
CS5227,2013-02-12,46,0
CS5182,2013-02-11,90,0
CS1346,2013-08-09,58,0
CS5442,2014-10-03,37,0
CS4162,2013-06-19,88,0
CS3863,2011-06-24,73,0
CS1457,2013-04-24,82,0
CS2902,2013-11-15,70,0
CS4122,2012-10-08,37,0
CS5154,2015-02-25,35,0
CS5475,2011-05-24,96,0
CS3221,2013-10-27,51,0
CS1885,2013-08-22,46,0
CS2530,2013-01-15,37,0
CS1975,2014-03-04,76,0
CS1113,2011-10-23,93,0
CS3954,2013-10-29,80,0
CS5160,2015-03-08,47,1
CS3279,2012-08-23,48,0
CS4259,2013-01-17,58,0
CS4593,2014-10-24,97,0
CS4241,2013-02-12,66,0
CS4329,2012-04-26,95,0
CS4363,2013-08-26,98,0
CS5390,2014-08-23,98,0
CS1513,2012-01-01,63,0
CS4189,2014-06-12,92,0
CS2505,2014-07-12,41,0
CS4261,2013-12-17,43,0
CS4100,2011-06-12,55,0
CS1925,2012-07-12,43,0
CS2763,2015-03-16,63,0
CS1145,2012-11-30,51,1
CS4871,2015-01-17,104,0
CS4744,2014-01-20,78,0
CS2160,2015-01-09,50,0
CS6098,2012-08-29,66,1
CS2130,2014-01-04,88,1
CS3201,2013-06-30,66,0
CS3376,2012-01-08,83,0
CS4951,2014-07-27,105,0
CS2151,2013-06-02,92,0
CS5928,2014-03-22,67,0
CS2728,2013-04-23,84,0
CS2235,2013-09-28,43,0
CS1670,2012-08-11,46,0
CS4272,2013-05-22,98,0
CS4881,2014-03-22,37,0
CS6095,2011-09-15,45,0
CS1541,2013-02-17,92,1
CS2014,2015-03-03,100,0
CS3655,2013-04-01,48,1
CS1965,2012-06-02,59,0
CS6006,2011-11-11,54,1
CS1456,2011-06-16,59,0
CS2019,2014-04-13,75,0
CS4127,2012-09-12,81,0
CS5126,2013-06-01,61,0
CS4611,2012-08-15,78,0
CS2347,2012-02-19,90,0
CS5573,2014-09-25,97,1
CS2242,2014-05-06,81,0
CS5685,2012-04-24,69,0
CS3164,2011-10-14,95,0
CS1624,2014-05-23,89,0
CS4846,2013-12-09,81,0
CS1610,2015-01-06,55,0
CS3611,2013-10-26,81,0
CS4039,2014-07-23,80,0
CS1409,2012-03-20,58,0
CS4043,2013-10-15,53,0
CS4790,2012-06-11,56,0
CS3430,2013-09-08,102,0
CS5042,2013-02-01,82,0
CS4213,2012-04-13,86,0
CS1903,2012-11-25,95,0
CS3998,2011-10-11,45,0
CS3525,2014-05-26,74,0
CS1573,2014-08-30,82,0
CS3229,2011-11-02,67,0
CS2765,2014-07-01,99,0
CS5002,2012-04-14,50,0
CS4949,2013-05-03,48,1
CS1533,2013-04-12,97,0
CS6076,2012-03-31,97,0
CS3245,2013-12-28,40,1
CS2276,2014-10-08,60,1
CS1852,2012-09-19,73,0
CS4731,2012-01-10,59,0
CS5507,2012-02-03,53,0
CS5201,2012-07-16,85,0
CS3821,2014-02-19,47,0
CS3807,2013-11-07,75,0
CS4243,2012-01-01,95,0
CS2414,2015-01-09,103,1
CS1887,2014-03-14,56,0
CS2659,2012-08-04,97,0
CS5332,2014-12-18,49,1
CS2536,2011-06-22,86,0
CS4463,2014-03-27,59,0
CS4996,2015-02-17,38,0
CS5988,2011-06-28,85,0
CS1820,2013-10-28,92,0
CS5199,2014-07-16,103,0
CS4797,2014-04-10,98,0
CS5137,2014-11-06,96,0
CS1798,2012-02-12,48,0
CS3326,2014-07-23,98,0
CS3993,2011-11-02,99,0
CS5911,2014-03-29,91,0
CS3408,2014-05-15,103,0
CS3066,2014-01-26,56,0
CS1804,2011-05-25,53,0
CS5846,2015-02-25,74,0
CS1443,2011-10-29,103,1
CS5935,2013-06-24,102,0
CS3860,2012-02-07,105,0
CS4184,2014-06-25,49,0
CS1788,2011-05-28,96,0
CS4363,2015-01-31,94,0
CS1290,2013-12-18,88,0
CS4827,2014-06-10,83,0
CS4050,2013-09-28,41,0
CS6081,2013-08-20,56,1
CS1845,2011-05-23,94,0
CS5976,2014-09-21,59,0
CS4715,2012-12-25,93,0
CS2030,2011-06-29,39,0
CS5633,2013-12-17,79,0
CS2596,2014-01-13,88,0
CS5346,2015-02-17,52,0
CS3146,2011-09-22,101,0
CS4795,2012-01-14,74,0
CS5375,2011-06-24,48,1
CS1215,2013-03-29,77,0
CS1446,2015-01-23,76,0
CS3646,2014-12-01,83,0
CS4163,2014-07-18,87,0
CS3272,2011-07-31,98,0
CS5715,2011-08-06,81,0
CS1777,2014-10-27,75,0
CS2103,2014-09-04,57,0
CS4342,2013-09-03,60,0
CS4169,2012-08-05,97,0
CS2036,2015-02-01,58,0
CS2098,2012-12-13,103,0
CS1442,2013-03-19,44,0
CS3006,2014-10-07,96,0
CS4938,2013-08-18,48,0
CS1724,2014-03-28,50,0
CS2591,2011-07-04,51,0
CS1200,2014-09-27,83,0
CS5606,2012-12-23,70,0
CS2383,2015-02-06,68,0
CS1460,2014-08-02,61,0
CS5006,2012-03-09,102,0
CS2162,2015-01-15,67,0
CS2346,2013-11-09,60,0
CS3515,2014-04-01,74,0
CS4621,2013-10-05,46,0
CS1585,2012-03-28,92,0
CS6021,2013-09-15,37,0
CS1946,2014-12-13,69,0
CS4635,2013-09-18,80,1
CS1851,2011-07-20,79,0
CS3650,2014-05-11,101,0
CS5054,2012-06-23,73,0
CS3919,2011-08-25,44,0
CS1536,2011-11-29,45,0
CS5710,2012-05-24,80,0
CS5205,2015-01-07,67,0
CS1406,2012-09-24,46,0
CS3762,2012-11-10,66,0
CS3431,2013-12-20,81,0
CS2417,2011-09-03,67,0
CS3129,2011-07-10,36,0
CS3887,2013-12-07,50,0
CS2501,2013-06-29,92,1
CS3021,2014-08-28,88,0
CS5221,2011-11-29,81,0
CS4653,2014-12-14,59,0
CS2189,2012-04-08,68,0
CS2037,2012-10-11,60,0
CS4561,2011-06-01,96,1
CS5561,2013-08-09,55,0
CS3142,2011-12-27,105,0
CS5692,2014-04-29,52,0
CS3073,2011-10-18,50,0
CS3145,2013-09-16,55,0
CS3841,2011-07-21,35,1
CS3900,2011-12-14,56,0
CS3046,2014-09-14,104,0
CS1648,2014-07-09,82,0
CS5524,2012-09-03,81,1
CS5092,2012-05-20,46,0
CS5631,2012-09-10,93,0
CS1440,2013-06-22,95,0
CS2310,2012-09-09,96,0
CS4343,2014-03-12,46,0
CS2872,2012-09-09,98,0
CS3859,2014-03-03,45,1
CS4988,2012-05-07,83,1
CS4965,2014-05-22,51,0
CS3839,2012-11-06,49,0
CS1661,2012-11-12,69,1
CS2907,2014-04-15,76,0
CS1631,2011-11-01,104,0
CS2023,2011-12-24,49,0
CS2876,2013-11-20,92,0
CS2187,2013-09-17,70,0
CS6003,2013-05-15,53,0
CS3501,2013-02-17,75,1
CS2682,2012-03-25,45,1
CS3908,2012-11-02,72,1
CS3028,2011-10-14,37,0
CS3259,2012-12-24,86,1
CS2671,2013-01-09,81,0
CS1182,2014-04-26,49,1
CS5555,2011-10-17,61,0
CS1227,2012-06-01,64,0
CS1743,2014-09-29,93,0
CS1508,2012-09-18,37,0
CS1674,2015-01-21,42,0
CS1956,2013-03-28,77,0
CS4862,2012-05-26,40,0
CS1354,2014-02-02,104,0
CS2115,2014-07-04,94,0
CS4451,2014-04-30,92,1
CS5425,2014-08-20,49,0
CS1746,2013-10-25,101,1
CS4265,2013-11-08,53,0
CS2457,2011-11-24,84,1
CS4602,2011-12-13,92,0
CS3069,2015-01-25,99,0
CS2034,2012-10-24,96,0
CS3434,2011-08-20,58,0
CS2914,2013-05-21,74,1
CS5204,2014-06-09,42,0
CS5396,2012-10-09,70,0
CS5696,2014-02-28,97,0
CS4785,2012-03-03,62,0
CS5006,2013-12-27,39,0
CS5409,2011-07-09,68,0
CS2407,2011-08-24,80,1
CS3805,2011-11-27,57,0
CS4603,2011-08-23,52,1
CS4002,2012-06-02,42,0
CS4259,2014-10-20,77,0
CS2787,2011-11-20,55,0
CS3515,2011-11-22,83,0
CS1583,2011-06-14,54,0
CS2907,2015-02-03,70,0
CS3816,2014-02-02,59,0
CS3455,2013-05-24,43,0
CS3683,2015-01-25,78,0
CS2233,2014-01-19,58,0
CS5288,2011-09-02,63,0
CS4157,2011-05-28,83,1
CS4913,2012-01-23,68,0
CS4461,2015-02-15,70,0
CS4576,2013-02-14,74,0
CS6073,2014-01-14,105,0
CS5402,2013-08-21,74,0
CS3438,2014-06-15,85,1
CS5164,2015-03-01,73,0
CS3751,2012-02-20,72,0
CS5023,2015-02-03,104,0
CS1755,2012-02-18,43,0
CS3572,2011-05-18,57,1
CS3318,2014-08-27,101,1
CS1361,2013-06-16,45,0
CS2217,2013-06-09,75,0
CS1634,2013-08-24,51,0
CS2555,2014-09-17,104,0
CS5471,2012-03-01,68,0
CS3328,2013-03-07,79,0
CS1728,2014-04-26,100,0
CS4627,2014-12-28,53,0
CS3601,2011-06-16,47,0
CS5213,2015-01-09,105,0
CS3261,2012-10-12,86,0
CS1429,2013-03-29,83,0
CS2896,2013-11-16,85,0
CS4372,2012-09-05,58,0
CS2466,2014-10-08,86,0
CS5799,2012-05-22,92,0
CS2783,2014-08-02,42,0
CS2050,2014-05-03,100,0
CS1192,2014-11-11,35,0
CS4619,2014-02-08,80,0
CS2908,2011-06-23,37,0
CS5819,2014-03-22,88,0
CS5418,2012-07-06,50,0
CS4864,2014-12-19,86,0
CS3447,2012-11-04,96,0
CS4147,2013-01-27,70,0
CS5203,2015-03-11,101,0
CS5491,2012-05-06,68,1
CS5135,2013-10-18,36,0
CS3848,2013-02-17,70,0
CS4978,2013-11-02,76,0
CS5154,2014-12-10,78,0
CS2656,2014-04-27,82,0
CS1650,2011-08-30,69,1
CS4250,2014-07-04,80,0
CS6059,2011-05-19,86,1
CS3853,2013-05-01,76,0
CS4285,2014-06-10,78,0
CS3298,2011-11-22,77,0
CS4809,2014-06-06,101,0
CS5470,2014-03-07,101,0
CS1976,2013-06-02,51,0
CS1523,2011-12-01,53,0
CS2955,2012-09-06,103,0
CS3980,2014-08-05,60,0
CS2623,2013-03-08,53,0
CS1525,2015-02-17,43,0
CS2633,2012-01-28,64,0
CS2924,2011-07-16,104,0
CS2619,2012-02-08,54,0
CS5004,2013-11-18,37,0
CS6101,2015-02-02,92,0
CS2376,2013-07-17,65,0
CS1755,2011-11-20,52,0
CS4455,2011-08-19,56,0
CS1889,2011-10-29,50,0
CS1701,2013-07-26,50,0
CS4479,2014-08-05,49,1
CS1750,2012-05-26,37,0
CS1142,2013-04-03,99,1
CS3699,2012-12-09,38,0
CS1937,2012-04-19,44,0
CS4715,2011-07-27,40,0
CS5364,2012-12-14,86,0
CS3647,2012-08-19,43,0
CS4384,2013-10-06,83,0
CS4470,2012-03-03,39,1
CS5656,2011-06-24,94,1
CS3554,2014-10-02,102,0
CS3718,2013-12-10,62,0
CS5000,2013-01-09,82,0
CS4874,2013-10-19,80,0
CS4857,2013-01-16,38,0
CS3389,2012-12-21,60,0
CS3858,2014-04-05,103,0
CS2538,2013-06-13,104,0
CS4021,2014-06-09,42,0
CS4376,2014-07-17,87,0
CS2451,2012-06-19,83,0
CS4949,2013-12-04,100,1
CS2755,2012-01-27,97,1
CS2721,2012-08-26,82,0
CS2357,2013-05-29,69,0
CS5159,2014-06-01,82,0
CS2892,2012-12-02,76,0
CS1412,2012-05-10,65,1
CS5934,2012-08-12,53,1
CS2829,2012-05-03,79,0
CS3828,2014-05-01,69,0
CS5064,2014-02-17,39,0
CS5452,2013-11-02,59,0
CS2430,2013-12-24,92,0
CS2739,2014-08-16,93,0
CS4224,2014-07-08,60,0
CS5742,2013-04-03,96,0
CS2656,2013-10-01,97,0
CS3611,2012-02-09,99,0
CS1736,2014-03-26,44,1
CS4033,2012-03-05,47,0
CS4763,2012-12-31,83,0
CS1248,2013-02-20,68,0
CS2945,2013-05-19,50,0
CS2531,2014-11-14,50,0
CS5124,2014-01-21,60,1
CS4179,2012-01-06,82,0
CS5965,2013-04-22,36,1
CS4887,2011-11-02,95,0
CS2371,2013-03-12,42,0
CS5496,2012-04-26,62,0
CS5448,2011-06-23,87,0
CS1578,2013-07-06,101,0
CS2039,2013-02-09,81,1
CS4118,2014-01-09,58,0
CS5142,2014-09-11,50,0
CS4780,2012-07-10,36,0
CS6045,2012-11-09,62,0
CS1700,2014-01-23,102,0
CS4541,2014-03-16,80,0
CS4867,2012-09-02,97,0
CS2331,2011-10-13,78,1
CS3434,2011-10-28,46,0
CS4432,2012-05-17,100,1
CS2232,2012-10-31,68,0
CS5292,2012-12-05,86,1
CS5690,2014-06-18,43,0
CS2252,2013-06-21,75,0
CS1304,2014-11-09,67,0
CS2679,2013-12-05,52,0
CS1765,2012-12-01,105,0
CS1580,2013-11-20,49,1
CS3866,2013-10-13,46,0
CS5880,2012-09-24,36,0
CS2890,2013-06-07,52,0
CS2583,2011-09-05,97,0
CS4911,2013-05-08,74,0
CS5521,2012-11-16,84,0
CS3075,2013-10-17,105,0
CS5775,2011-09-01,100,0
CS5116,2014-07-17,105,0
CS3343,2011-10-24,40,0
CS4892,2012-01-13,62,0
CS2003,2012-10-24,85,0
CS3063,2014-04-07,70,0
CS3195,2014-12-30,96,0
CS3221,2013-12-19,41,0
CS1664,2012-07-06,81,0
CS1833,2014-09-17,67,0
CS4310,2014-03-10,54,0
CS5126,2013-01-13,52,0
CS4597,2013-03-01,78,0
CS5416,2014-08-11,63,0
CS2279,2014-04-22,45,0
CS4108,2012-04-05,68,1
CS1580,2013-11-08,78,1
CS3669,2011-10-17,87,0
CS1586,2011-08-21,60,0
CS5496,2013-03-18,67,0
CS2961,2014-02-13,57,0
CS2641,2014-03-16,75,1
CS3379,2013-03-22,67,0
CS4236,2013-04-02,93,0
CS3334,2013-06-08,67,0
CS1241,2013-02-21,65,0
CS4794,2011-07-23,91,0
CS1771,2015-01-15,81,0
CS2590,2014-07-28,83,0
CS5957,2014-10-05,79,0
CS4645,2014-01-02,50,0
CS5607,2012-02-26,81,0
CS2878,2011-08-15,90,1
CS3061,2014-09-29,66,0
CS1900,2012-03-28,90,1
CS3752,2014-01-03,51,0
CS3239,2012-07-18,83,0
CS2224,2014-07-22,81,0
CS3842,2012-09-11,79,0
CS2752,2011-09-30,35,0
CS2899,2013-03-07,47,1
CS4566,2013-10-10,85,1
CS1265,2014-12-23,94,0
CS2515,2014-06-15,59,1
CS1599,2015-01-18,98,0
CS4341,2013-11-19,104,0
CS1787,2014-11-02,47,0
CS2417,2013-07-19,49,0
CS5202,2014-04-21,87,0
CS5979,2014-07-15,78,0
CS1303,2013-05-20,101,1
CS4162,2013-08-28,47,0
CS1196,2011-09-02,74,0
CS2324,2014-12-02,87,0
CS1478,2011-07-21,48,0
CS5675,2012-09-06,82,0
CS3641,2014-09-20,86,0
CS5161,2013-07-08,99,1
CS2317,2014-04-06,99,0
CS6002,2013-12-10,92,0
CS4642,2014-09-16,101,0
CS3607,2014-04-25,87,0
CS4278,2012-08-30,53,0
CS5095,2014-05-04,50,0
CS3690,2012-11-11,82,0
CS1440,2014-05-10,41,0
CS2141,2014-09-05,37,0
CS2616,2015-03-16,63,0
CS1727,2013-03-02,99,0
CS1191,2013-08-05,102,1
CS2715,2012-05-01,58,1
CS4632,2011-08-09,90,0
CS3010,2015-03-16,73,0
CS3410,2014-10-24,100,0
CS3453,2012-07-05,44,1
CS6101,2013-12-02,103,0
CS4315,2013-12-25,55,0
CS2669,2014-10-28,35,0
CS5229,2014-11-19,46,0
CS2783,2011-10-24,64,0
CS3771,2011-12-25,65,0
CS1844,2013-02-20,65,0
CS3888,2012-02-06,46,0
CS2412,2015-02-16,55,0
CS3061,2011-10-31,43,0
CS2251,2014-07-15,51,0
CS1696,2012-04-08,88,1
CS5399,2012-11-29,89,0
CS6036,2013-01-03,78,0
CS4571,2014-11-20,98,0
CS2986,2012-01-07,39,0
CS3690,2011-07-30,70,0
CS2641,2012-09-05,69,1
CS3499,2011-08-15,74,0
CS4337,2013-08-17,75,0
CS5570,2011-07-26,44,0
CS5494,2011-05-23,83,0
CS1472,2013-09-25,77,0
CS2735,2014-01-21,89,0
CS2584,2013-02-09,64,0
CS3464,2014-03-13,73,0
CS5220,2013-08-27,48,0
CS1718,2013-11-28,54,0
CS3564,2014-10-17,50,0
CS3979,2013-11-22,90,0
CS3234,2013-03-26,87,1
CS2930,2012-10-27,81,0
CS1542,2013-02-20,66,0
CS1148,2013-05-27,105,1
CS1919,2014-02-14,48,1
CS4556,2014-06-24,71,0
CS2478,2011-09-01,78,0
CS2951,2012-02-25,61,1
CS4847,2012-12-21,62,0
CS1753,2012-07-21,102,0
CS4040,2013-09-21,54,0
CS1606,2013-11-11,71,0
CS3141,2014-03-28,50,0
CS1405,2012-11-04,105,0
CS3958,2014-07-04,38,0
CS1898,2012-01-05,95,0
CS3139,2014-10-27,67,0
CS6077,2013-07-01,76,0
CS5343,2015-01-09,71,0
CS2376,2014-08-21,44,0
CS2187,2012-02-08,74,0
CS5654,2014-04-16,74,1
CS3086,2014-10-14,75,1
CS4221,2011-10-14,57,0
CS3759,2014-09-10,36,0
CS3227,2014-02-11,98,0
CS3473,2012-03-18,92,1
CS3816,2015-02-07,68,0
CS3322,2014-07-18,85,0
CS2700,2012-04-20,104,1
CS3321,2013-03-27,38,0
CS3919,2013-05-31,82,0
CS2665,2011-06-02,45,0
CS6099,2012-05-30,88,0
CS5825,2011-06-09,51,0
CS6044,2014-12-16,37,0
CS5806,2012-06-20,76,0
CS3098,2012-04-17,50,0
CS1371,2013-06-23,56,0
CS4453,2014-04-28,67,0
CS5650,2012-06-11,43,0
CS3570,2012-08-01,50,0
CS5636,2011-12-12,41,0
CS5167,2013-03-06,103,0
CS1804,2014-12-17,101,0
CS3679,2012-12-26,54,1
CS2793,2011-12-02,82,0
CS5360,2011-09-29,77,0
CS3228,2014-09-13,86,1
CS5865,2013-10-20,58,1
CS5093,2013-04-08,59,1
CS6010,2011-10-05,68,0
CS1441,2013-04-09,38,0
CS1192,2011-11-14,54,0
CS4604,2012-08-25,46,1
CS5793,2015-03-06,77,0
CS4763,2013-02-08,102,0
CS1191,2013-05-17,52,1
CS3196,2014-11-20,67,0
CS1983,2013-05-14,36,0
CS2000,2013-02-20,103,0
CS1242,2013-03-03,43,0
CS2086,2011-11-20,69,0
CS1639,2013-02-01,35,0
CS2490,2011-11-28,73,0
CS4892,2012-09-27,64,0
CS3212,2012-08-30,66,0
CS4602,2012-07-12,42,0
CS2493,2012-09-21,67,0
CS1368,2011-07-15,70,0
CS3295,2013-06-27,85,1
CS5267,2012-05-19,87,1
CS1281,2011-06-11,48,0
CS3107,2013-05-16,88,0
CS3549,2011-08-25,96,0
CS3612,2014-04-26,41,0
CS2861,2014-12-13,76,0
CS4588,2011-11-12,101,0
CS5195,2013-03-02,100,1
CS2963,2013-11-24,74,0
CS4753,2013-01-14,36,0
CS4754,2012-11-18,98,0
CS3840,2011-12-03,90,0
CS3990,2014-01-20,50,0
CS5590,2012-10-23,89,0
CS4165,2013-02-07,80,0
CS5415,2014-03-01,79,0
CS2598,2014-11-07,43,0
CS5488,2012-06-21,47,0
CS4066,2012-06-26,88,0
CS5841,2013-01-29,68,0
CS2285,2014-01-29,75,0
CS4396,2013-11-26,96,0
CS3186,2013-12-29,99,0
CS3008,2014-03-09,83,0
CS5225,2014-09-27,55,1
CS3216,2011-08-20,101,0
CS5081,2015-03-02,77,0
CS4958,2013-04-29,64,0
CS3521,2013-02-18,51,0
CS2873,2011-08-01,41,0
CS3395,2015-02-15,44,0
CS5507,2012-04-27,84,0
CS4403,2013-04-11,61,0
CS2450,2012-03-03,56,0
CS4964,2014-09-22,74,0
CS2033,2011-11-07,58,0
CS2643,2014-05-14,55,0
CS3285,2012-06-21,69,0
CS1680,2014-01-13,88,0
CS2776,2013-08-08,63,0
CS3577,2012-05-25,97,0
CS4309,2012-04-17,81,0
CS2988,2012-11-23,51,0
CS1857,2014-02-17,58,0
CS2815,2013-03-17,44,0
CS2604,2012-03-09,49,0
CS2314,2013-03-19,51,0
CS3281,2014-05-23,52,1
CS4831,2013-10-06,38,0
CS4844,2012-09-26,69,0
CS2659,2012-08-14,69,0
CS2227,2015-02-02,56,1
CS4727,2013-11-25,90,1
CS4730,2014-10-03,86,0
CS1661,2014-08-28,64,1
CS1632,2011-12-31,60,0
CS1270,2014-01-21,66,0
CS4822,2013-12-06,47,0
CS4126,2012-02-19,59,0
CS4688,2011-12-24,47,0
CS4116,2013-12-27,67,1
CS4058,2013-09-17,100,0
CS5127,2014-11-26,97,0
CS4189,2014-01-18,50,0
CS1428,2012-09-05,96,1
CS1221,2011-10-10,86,0
CS3164,2011-09-16,49,0
CS5223,2012-10-11,48,0
CS4108,2013-06-07,44,1
CS3940,2014-10-07,77,0
CS4595,2012-10-18,101,0
CS3994,2014-12-23,105,0
CS2445,2013-04-25,51,0
CS1205,2011-08-29,73,0
CS5322,2012-02-01,78,0
CS1817,2014-02-09,90,0
CS1149,2014-07-13,67,0
CS2007,2012-03-24,41,0
CS5316,2014-12-26,100,0
CS5934,2015-02-09,64,1
CS5678,2013-11-15,38,0
CS4187,2012-12-21,64,0
CS3380,2012-02-27,63,0
CS5999,2013-08-01,93,0
CS4213,2014-07-20,39,0
CS4391,2012-03-24,85,1
CS4201,2012-05-20,99,0
CS1773,2013-01-21,49,0
CS3544,2014-11-19,53,0
CS3246,2013-05-26,81,0
CS1542,2014-02-22,70,0
CS5553,2014-11-28,99,0
CS5470,2013-07-27,105,0
CS3453,2015-02-16,44,1
CS2398,2014-04-08,98,0
CS3136,2013-07-30,95,1
CS2149,2014-09-27,46,0
CS4893,2014-08-23,68,0
CS2693,2014-10-21,92,0
CS4811,2014-07-27,88,1
CS2356,2013-07-31,67,0
